stageID,星解放,裏星解放,星1倍率,星2倍率,星3倍率,星4倍率,ゲリラset,報酬リセットType,1度きり表示,表示順,インターバル,挑戦フラグ,マップ難易度,クリア後非表示,XP2倍広告,生産額倍率,統率力フラグ,ステージ全表示設定,マップ名
2028,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,開眼のタクヤとユキ(旧)
2029,1,0,100,150,200,300,0,0,0,2023000,0,0,1,0,0,0,1,0,なめこからの挑戦状
2030,1,0,100,150,200,300,0,0,0,2024000,0,0,1,0,0,0,1,0,ふてたネコあらわる
2031,3,0,100,200,300,300,0,0,0,0,0,0,23,0,0,0,1,0,魔法少女まどか☆マギカ
2032,3,0,100,200,300,300,0,0,0,0,0,0,18,0,0,0,1,0,魔女の結界
2033,3,0,100,200,300,300,0,0,0,0,0,0,36,0,0,0,1,0,魔女の結界
2034,3,0,100,200,300,300,0,0,0,0,0,0,72,0,0,0,1,0,魔女の結界
2035,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,ワルプルギスの夜
2036,1,0,100,150,200,300,0,0,0,2026000,0,0,3,0,0,0,1,0,突撃！キャットバスターズ
2037,1,0,100,150,200,300,0,2,0,2005010,0,0,144,0,0,0,1,0,開眼の歌謡にゃんこ襲来！
2038,1,0,100,150,200,300,0,0,0,2027000,0,0,1,0,0,0,1,0,ピコ太郎
2039,1,0,100,150,200,300,0,0,0,2028000,0,0,1,0,0,0,1,0,TWその２
2040,1,0,100,150,200,300,0,0,0,2029000,0,0,7,0,0,0,1,0,ナゾのウサギ登場!?
2041,3,0,100,200,300,300,0,0,0,2030000,0,0,13,0,0,0,1,0,ALICEの入り口
2042,3,0,100,200,300,300,0,0,0,2030010,0,0,56,0,0,0,1,0,月夜のオールドシティ
2043,1,0,100,150,200,300,0,2,0,2000040,0,0,80,0,0,0,1,0,開眼のケリ姫襲来！
2044,1,0,100,150,200,300,0,2,0,2000050,0,0,80,0,0,0,1,0,開眼の眠れるケリの美女襲来！
2045,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,失われし世界(旧)
2046,1,0,100,150,200,300,0,0,0,2006060,0,0,144,0,0,0,1,0,開眼のメルク襲来！
2047,1,0,100,150,200,300,0,0,0,2006070,0,0,144,0,0,0,1,0,開眼のティティ襲来！
2048,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,神秘のメルクストーリア(旧)
2049,3,0,100,200,300,300,0,0,0,2031000,0,0,7,0,0,0,1,0,ぐでぐでしてます
2050,3,0,100,200,300,300,0,0,0,2031010,0,0,56,0,0,0,1,0,どうせ食べられるだけだし
2051,1,0,100,150,200,300,0,0,0,2032000,0,0,1,0,0,0,1,0,ＴＷその３
2052,4,0,100,200,300,300,0,2,0,2034000,0,0,23,0,0,0,1,0,聖杯戦争の始まり
2053,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,激闘！セイバー襲来！
2054,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,激闘！ランサー襲来！
2055,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,激闘！アーチャー襲来！
2056,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,激闘！ライダー襲来！
2057,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,大激闘！ギルガメッシュ襲来！
2058,1,0,100,150,200,300,0,0,0,2035000,0,0,13,0,0,0,1,0,パワフル高校2年の夏
2059,1,0,100,150,200,300,0,0,0,2035010,0,0,144,0,0,0,1,0,ダイジョーブ博士の挑戦状
2060,1,0,100,150,200,300,0,0,0,2035020,0,0,34,0,0,0,1,0,デートステージ 猫塚かりん
2061,1,0,100,150,200,300,0,0,0,2035030,0,0,34,0,0,0,1,0,デートステージ 紺野美崎
2062,1,0,100,150,200,300,0,0,0,2035040,0,0,34,0,0,0,1,0,デートステージ 虹谷彩理
2063,1,0,100,150,200,300,0,0,0,2035050,0,0,34,0,0,0,1,0,デートステージ 片桐恋
2064,1,0,100,150,200,300,0,0,0,2037000,0,0,3,0,0,0,1,0,つくね荘からの挑戦状
2065,4,0,100,200,300,400,0,2,0,2038000,0,0,13,0,0,0,1,0,発進！エヴァンゲリオン
2066,4,0,100,200,300,400,0,2,0,2038010,0,0,61,0,0,0,1,0,決戦！ヤシマ作戦
2067,4,0,100,200,300,400,0,0,0,0,0,0,34,0,0,0,1,0,第９の使徒、襲来(旧)
2068,3,0,100,200,300,300,0,0,0,0,0,0,258,0,0,0,1,0,第１０の使徒、襲来(旧)
2069,3,0,100,150,200,300,0,0,0,2039000,0,0,3,0,0,0,1,0,ポコ森の仲間たち
2070,3,0,100,150,200,300,0,0,0,2039010,0,0,44,0,0,0,1,0,仲良し３人組
2071,3,0,100,150,200,300,0,0,0,2040000,0,0,7,0,0,0,1,0,太秦萌の通学
2072,3,0,100,150,200,300,0,0,0,2040010,0,0,14,0,0,0,1,0,松賀咲の通学
2073,3,0,100,150,200,300,0,0,0,2040020,0,0,28,0,0,0,1,0,小野ミサの通学
2074,3,0,100,150,200,300,0,0,0,2040030,0,0,59,0,0,0,1,0,地下鉄に乗るっ
2075,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,タマシイの都(旧)
2076,3,0,100,200,300,300,0,0,0,2031020,0,0,93,0,0,0,1,0,ぐでぐでしてて忙しい
2077,1,0,100,200,300,300,0,0,0,2031030,0,0,144,0,0,0,1,0,開眼のぐでたまにゃんこ襲来！
2078,3,0,100,115,130,300,0,2,0,2021030,0,0,122,0,0,0,1,0,城ドラ VS 城ドラ
2079,1,0,100,200,300,300,0,0,0,2041000,0,0,3,0,0,0,1,0,キモ激しく動くクマ
2080,4,0,100,150,170,200,0,2,0,2000020,0,0,188,0,0,0,1,0,ケットバス王国の教え
2081,1,0,100,150,200,300,0,0,0,0,0,0,528,0,0,0,1,0,偽りの見滝原
2082,3,0,100,200,300,300,0,0,0,2030020,0,0,188,0,0,0,1,0,女王暴走
2083,1,0,100,200,300,300,0,0,0,2007000,0,0,1,0,0,0,1,0,ヒカキン降臨
2084,1,0,100,200,300,300,0,0,0,2007010,0,0,1,0,0,0,1,0,開眼のヒカキン襲来！
2085,4,0,100,150,200,300,0,2,0,2006030,0,0,38,0,0,0,1,0,逆襲のメルクストーリア
2086,4,0,100,150,200,300,0,2,0,2006040,0,0,37,0,0,0,1,0,神秘のメルクストーリア
2087,2,0,100,150,200,300,0,2,0,2034060,0,0,784,0,0,0,1,0,超激闘！セイバーオルタ襲来！
2088,4,0,100,200,300,400,0,2,0,2011010,0,0,13,0,0,0,1,0,生きろ！マンボウ！
2089,4,0,100,200,300,300,0,2,0,2011000,0,0,61,0,0,0,1,0,３億匹の仲間はみな死んだ
2090,1,0,100,150,200,300,0,0,0,2028010,0,0,6,0,0,0,1,0,開眼の三原慧悟襲来
2091,1,0,100,150,200,300,0,0,0,2043000,0,0,3,0,0,0,1,0,Majimeowと一緒に台湾を巡ろう！
2092,4,0,100,200,300,300,0,2,0,2044000,0,0,13,0,0,0,1,0,聖魔大戦勃発！
2093,1,0,100,150,200,300,0,2,0,2044050,0,0,61,0,0,0,1,0,ビックリマンチョコ
2094,3,0,100,150,200,300,0,2,0,2044010,0,0,72,0,0,0,1,0,対決！魔幻モデル
2095,3,0,100,150,200,300,0,2,0,2044020,0,0,272,0,0,0,1,0,覚醒！ヤマト爆神
2096,3,0,100,200,300,300,0,0,0,2042000,0,0,13,0,0,0,1,0,ゆる～い！ねこ娘襲来！
2097,3,0,100,200,300,300,0,0,0,2042010,0,0,173,0,0,0,1,0,ゆる～いゲゲゲの鬼太郎
2098,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,消滅都市 ～ロストへ～(旧)
2099,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,天上の世界(旧)
2100,4,0,100,150,200,100,0,2,0,2000030,0,0,224,0,0,0,1,0,激闘！スイーツ大戦争
2101,1,0,100,150,200,300,0,0,0,2032010,0,0,6,0,0,0,1,0,開眼のチョコレート襲来！
2102,3,0,100,200,300,300,0,0,0,0,0,0,528,0,0,0,1,0,第１３号機、襲来(旧)
2103,3,0,100,150,200,300,0,0,0,2045000,0,0,59,0,0,0,1,0,高雄MRT レッドライン
2104,3,0,100,150,200,300,0,0,0,2045010,0,0,124,0,0,0,1,0,高雄MRT オレンジライン
2105,3,0,100,150,200,300,0,0,0,2046000,0,0,59,0,0,0,1,0,シャクレルプラネット
2106,3,0,100,150,200,300,0,0,0,2047000,0,0,59,0,0,0,1,0,ドットヒーローズ
2107,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ストリートファイター EASY(旧)
2108,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ストリートファイター NORMAL(旧)
2109,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ストリートファイター HARD(旧)
2110,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2111,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2112,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2113,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2114,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2115,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2116,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2117,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2118,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2119,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2120,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2121,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2122,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2123,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2124,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2125,1,0,100,150,200,300,0,0,0,2050000,0,0,3,0,0,0,1,0,７周年★東京スカイツリー
2126,3,0,100,150,200,300,0,0,0,2051000,0,0,13,0,0,0,1,0,初音ミク
2127,3,0,100,150,200,300,0,2,0,2051010,0,0,109,0,0,0,1,0,MIKU EXPO
2128,3,0,100,150,200,300,0,0,0,2051020,0,0,104,0,0,0,1,0,MIKU CHERRY
2129,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ハマンボ崎あゆみ 強襲！(旧)
2130,3,0,100,150,200,300,0,0,0,2051010,0,0,109,0,0,0,1,0,MIKU EXPO（韓国版）
2131,3,0,100,150,200,300,0,0,0,2051020,0,0,104,0,0,0,1,0,MIKU CHERRY（韓国版）
2132,1,0,100,150,200,300,0,0,0,2048000,0,0,1,0,0,0,1,0,にゃんこ大泥棒
2133,3,0,100,150,200,300,0,0,0,2052000,0,0,3,0,0,0,1,0,U.F.O.襲来！
2134,1,0,100,150,200,300,0,1,1,2051070,0,0,1,0,0,0,1,0,初音ミクの誕生日！
2135,1,0,100,150,200,300,0,2,0,2049000,0,0,7,0,0,0,1,0,ストリートファイター EASY
2136,1,0,100,150,200,300,0,2,0,2049010,0,0,124,0,0,0,1,0,ストリートファイター NORMAL
2137,1,0,100,150,200,300,0,2,0,2049020,0,0,480,0,0,0,1,0,ストリートファイター HARD
2138,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2139,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2140,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2141,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2142,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2143,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2144,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2145,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2146,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2147,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2148,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2149,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2150,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2151,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2152,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2153,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2154,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2155,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2156,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2157,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2158,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2159,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2160,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2161,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2162,1,0,100,150,200,300,0,2,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2163,3,0,100,150,200,300,0,2,0,2051030,0,0,336,0,0,0,1,0,SNOW MIKU
2164,4,0,100,150,200,300,0,2,0,2053000,0,0,23,0,0,0,1,0,波乱！天道道場
2165,4,0,100,150,200,300,0,2,0,2053010,0,0,173,0,0,0,1,0,伝説の呪泉郷
2166,3,0,100,200,300,300,0,2,0,2013000,0,0,143,0,0,0,1,0,消滅都市 ～ロストへ～
2167,1,0,100,150,200,300,0,0,0,2013040,0,0,72,0,0,0,1,0,開眼のタクヤとユキ
2168,3,0,100,200,300,300,0,2,0,2013010,0,0,14,0,0,0,1,0,失われし世界
2169,4,0,100,200,300,150,0,2,0,2013020,0,0,208,0,0,0,1,0,タマシイの都
2170,3,0,100,200,300,300,0,2,0,2013030,0,0,168,0,0,0,1,0,天上の世界
2171,1,0,100,150,200,300,0,0,0,2054010,0,0,512,0,0,0,1,0,決戦！巨大生物ゴジラ
2172,1,0,100,150,200,300,0,0,0,2054000,0,0,145,0,0,0,1,0,ゴジラ対にゃんこ
2173,4,0,100,200,300,300,0,2,0,2025000,0,0,23,0,0,0,1,0,魔法少女になってよ
2174,4,0,100,200,300,300,0,2,0,2025010,0,0,122,0,0,0,1,0,続・魔法少女になってよ
2175,3,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,魔女の結界 ～薔薇園の魔女～(旧)
2176,3,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,魔女の結界 ～お菓子の魔女～(旧)
2177,3,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,魔女の結界 ～ハコの魔女～(旧)
2178,1,0,100,150,200,300,0,2,0,2025050,0,0,1448,0,0,0,1,0,くるみ割りの魔女
2179,1,0,100,150,200,300,0,0,0,2063010,0,0,7,0,0,0,1,0,秋華賞（ＧⅠ）
2180,1,0,100,150,200,300,0,0,0,2063020,0,0,13,0,0,0,1,0,菊花賞（ＧⅠ）
2181,1,0,100,150,200,300,0,0,0,2063030,0,0,21,0,0,0,1,0,天皇賞（秋）（ＧⅠ）
2182,1,0,100,150,200,300,0,0,0,2063040,0,0,63,0,0,0,1,0,有馬記念（ＧⅠ）
2183,3,0,100,150,200,300,0,0,0,2056000,0,0,59,0,0,0,1,0,高雄メトロ レッドライン
2184,3,0,100,150,200,300,0,0,0,2056010,0,0,59,0,0,0,1,0,高雄ライトレール
2185,1,0,100,150,200,300,0,2,0,2064000,0,0,1,0,0,0,1,0,協賛BitSummit記念！
2186,4,0,100,150,200,300,0,0,0,2057000,0,0,59,0,0,0,1,0,対決！玉狛第２のリーダー
2187,4,0,100,150,200,300,0,0,0,2057010,0,0,59,0,0,0,1,0,対決！玉狛第２のエース
2188,1,0,100,150,200,300,0,0,0,2057020,0,0,496,0,0,0,1,0,VS訓練用モールモッド
2189,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2190,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2191,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2192,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,New Challenger(旧)
2193,1,0,100,150,200,300,0,2,0,2049030,0,0,3840,0,0,0,1,0,ストリートファイター VERY HARD
2194,4,0,100,200,300,300,0,2,0,2034030,0,0,34,0,0,0,1,0,激闘！セイバー襲来！
2195,4,0,100,200,300,300,0,2,0,2034010,0,0,34,0,0,0,1,0,激闘！ランサー襲来！
2196,4,0,100,200,300,300,0,2,0,2034020,0,0,34,0,0,0,1,0,激闘！アーチャー襲来！
2197,4,0,100,200,300,300,0,2,0,2034040,0,0,34,0,0,0,1,0,激闘！ライダー襲来！
2198,4,0,100,150,200,200,0,2,0,2034050,0,0,400,0,0,0,1,0,大激闘！ギルガメッシュ襲来！
2199,3,0,100,150,200,200,0,0,0,2058000,0,0,59,0,0,0,1,0,救出！にゃんこ仮面ライダー
2200,3,0,100,150,200,200,0,0,0,2058010,0,0,59,0,0,0,1,0,救出！ゴジラにゃんこ
2201,3,0,100,150,200,200,0,0,0,2058020,0,0,59,0,0,0,1,0,救出！エヴァンゲリオンにゃんこ
2202,3,0,100,150,200,200,0,0,0,2058030,0,0,59,0,0,0,1,0,救出！ウルトラマンにゃんこ
2203,1,0,100,150,200,200,0,0,0,2058040,0,0,412,0,0,0,1,0,シン・にゃんこ・ヒーローズ
2204,1,0,100,150,200,200,0,0,0,2013050,0,0,72,0,0,0,1,0,開眼の赤髪のゆきにゃん襲来！
2205,4,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,第９の使徒、襲来(旧)
2206,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,第１０の使徒、襲来(旧)
2207,3,0,100,200,300,300,0,0,0,0,0,0,0,0,0,0,1,0,エヴァ第１３号機、襲来(旧)
2208,1,0,100,150,200,200,0,2,0,2038050,0,0,1056,0,0,0,1,0,最終決戦　エヴァ第１３号機
2209,1,0,100,150,200,200,0,2,0,2038080,0,0,1,0,0,0,1,0,さらば、全てのにゃんこ。
2210,1,0,100,150,200,200,0,0,0,2051050,0,0,21,0,0,0,1,0,週末ライブ DAY1
2211,1,0,100,150,200,200,0,0,0,2051060,0,0,672,0,0,0,1,0,週末ライブ DAY2
2212,1,0,100,150,200,200,0,0,0,2051050,0,0,21,0,0,0,1,0,週末ライブ DAY1（韓国版専用）
2213,1,0,100,150,200,200,0,0,0,2051060,0,0,672,0,0,0,1,0,週末ライブ DAY2（韓国版専用）
2214,3,0,100,150,200,200,0,0,0,2059000,0,0,59,0,0,0,1,0,以諾時代
2215,3,0,100,150,200,200,0,0,0,2059010,0,0,59,0,0,0,1,0,対決！瘋頭！
2216,4,0,100,150,200,200,0,0,0,2060000,0,0,31,0,0,0,1,0,るろうに剣心
2217,2,0,100,150,200,200,0,0,0,2060010,0,0,118,0,0,0,1,0,剣心・緋村抜刀斎
2218,2,0,100,150,200,200,0,0,1,2060020,360,0,220,0,0,0,1,0,喧嘩の男・相楽左之助
2219,1,0,100,150,200,200,0,0,0,2060040,0,0,672,0,0,0,1,0,牙を剥く狼・斎藤一
2220,4,0,100,150,200,200,0,0,0,2025020,0,0,122,0,0,0,1,0,魔女の結界 ～薔薇園の魔女～
2221,4,0,100,150,200,200,0,0,0,2025030,0,0,244,0,0,0,1,0,魔女の結界 ～お菓子の魔女～
2222,4,0,100,150,200,200,0,0,0,2025040,0,0,488,0,0,0,1,0,魔女の結界 ～ハコの魔女～
2223,1,0,100,150,200,200,0,0,0,2061050,0,0,127,0,0,0,1,0,地上最強の男たち
2224,4,0,100,150,200,200,0,0,0,2062000,0,0,31,0,0,0,1,0,グリーンヒルゾーン
2225,2,0,100,150,200,200,0,0,0,2062010,0,0,118,0,0,0,1,0,ケミカルプラントゾーン
2226,2,0,100,150,200,200,0,0,0,2062020,0,0,188,0,0,0,1,0,スカイサンクチュアリ
2227,4,0,100,200,300,300,0,2,0,2038020,0,0,34,0,0,0,1,0,第９の使徒、襲来
2228,3,0,100,200,300,300,0,2,0,2038030,0,0,258,0,0,0,1,0,第１０の使徒、襲来
2229,3,0,100,200,300,300,0,2,0,2038040,0,0,528,0,0,0,1,0,エヴァ第１３号機、襲来
2230,1,0,100,150,200,200,0,0,0,2049040,0,0,2,0,0,0,1,0,New Challenger
2231,1,0,100,150,200,200,0,0,0,2049050,0,0,32,0,0,0,1,0,New Challenger
2232,1,0,100,150,200,200,0,0,0,2049060,0,0,2,0,0,0,1,0,New Challenger
2233,1,0,100,150,200,200,0,0,0,2049070,0,0,32,0,0,0,1,0,New Challenger
2234,1,0,100,150,200,200,0,0,0,2049080,0,0,2,0,0,0,1,0,New Challenger
2235,1,0,100,150,200,200,0,0,0,2049090,0,0,32,0,0,0,1,0,New Challenger
2236,1,0,100,150,200,200,0,0,0,2049100,0,0,2,0,0,0,1,0,New Challenger
2237,1,0,100,150,200,200,0,0,0,2049110,0,0,32,0,0,0,1,0,New Challenger
2238,1,0,100,150,200,200,0,0,0,2049120,0,0,2,0,0,0,1,0,New Challenger
2239,1,0,100,150,200,200,0,0,0,2049130,0,0,32,0,0,0,1,0,New Challenger
2240,1,0,100,150,200,200,0,0,0,2049140,0,0,2,0,0,0,1,0,New Challenger
2241,1,0,100,150,200,200,0,0,0,2049150,0,0,32,0,0,0,1,0,New Challenger
2242,1,0,100,150,200,200,0,0,0,2049160,0,0,2,0,0,0,1,0,New Challenger
2243,1,0,100,150,200,200,0,0,0,2049170,0,0,32,0,0,0,1,0,New Challenger
2244,1,0,100,150,200,200,0,0,0,2049180,0,0,2,0,0,0,1,0,New Challenger
2245,1,0,100,150,200,200,0,0,0,2049190,0,0,32,0,0,0,1,0,New Challenger
2246,1,0,100,150,200,200,0,0,0,2049280,0,0,4,0,0,0,1,0,New Challenger
2247,1,0,100,150,200,200,0,0,0,2049290,0,0,64,0,0,0,1,0,New Challenger
2248,1,0,100,150,200,200,0,0,0,2049300,0,0,4,0,0,0,1,0,New Challenger
2249,1,0,100,150,200,200,0,0,0,2049310,0,0,64,0,0,0,1,0,New Challenger
2250,1,0,100,150,200,200,0,0,0,2049320,0,0,4,0,0,0,1,0,New Challenger
2251,1,0,100,150,200,200,0,0,0,2049330,0,0,64,0,0,0,1,0,New Challenger
2252,1,0,100,150,200,200,0,0,0,2049340,0,0,4,0,0,0,1,0,New Challenger
2253,1,0,100,150,200,200,0,0,0,2049350,0,0,64,0,0,0,1,0,New Challenger
2254,1,0,100,150,200,200,0,0,0,2049200,0,0,2,0,0,0,1,0,New Challenger
2255,1,0,100,150,200,200,0,0,0,2049210,0,0,32,0,0,0,1,0,New Challenger
2256,1,0,100,150,200,200,0,0,0,2049220,0,0,2,0,0,0,1,0,New Challenger
2257,1,0,100,150,200,200,0,0,0,2049230,0,0,32,0,0,0,1,0,New Challenger
2258,1,0,100,150,200,200,0,0,0,2049240,0,0,2,0,0,0,1,0,New Challenger
2259,1,0,100,150,200,200,0,0,0,2049250,0,0,32,0,0,0,1,0,New Challenger
2260,1,0,100,150,200,200,0,0,0,2049260,0,0,2,0,0,0,1,0,New Challenger
2261,1,0,100,150,200,200,0,0,0,2049270,0,0,32,0,0,0,1,0,New Challenger
2262,1,0,100,150,200,200,0,0,0,2049360,0,0,272,0,0,0,1,0,New Challenger
2263,4,0,100,150,200,200,0,0,0,2065000,0,0,31,0,0,0,1,0,鬼殺隊 入隊試験
2264,2,0,100,150,200,200,0,0,0,2065010,0,0,118,0,0,0,1,0,那田蜘蛛山の戦い
2265,2,0,100,150,200,200,0,0,0,2065020,0,0,174,0,0,0,1,0,無限列車の戦い
2266,1,0,100,150,200,200,0,0,0,2065040,0,0,17,0,0,0,1,0,特別任務！鬼化クマ先生討伐
2267,1,0,100,150,200,200,0,0,0,2065050,0,0,66,0,0,0,1,0,特別任務！累討伐
2268,1,0,100,150,200,200,0,0,0,2065060,0,0,258,0,0,0,1,0,特別任務！魘夢討伐
2269,1,0,100,150,200,200,0,0,0,2065070,0,0,1026,0,0,0,1,0,特別任務！猗窩座討伐
2270,2,0,100,150,200,200,0,0,0,2034070,0,0,15,0,0,0,1,0,隠された聖杯戦争
2271,1,0,100,150,200,200,0,0,0,2066020,0,0,127,0,0,0,1,0,パックマン登場！
2272,2,0,100,150,200,200,0,0,0,2066000,0,0,254,0,0,0,1,0,パックマンとネコ
3000,1,0,100,150,200,300,0,0,0,0,0,0,3,0,0,0,1,0,日本編第1章
3001,1,0,100,150,200,300,0,0,0,0,0,0,6,0,0,0,1,0,日本編第2章
3002,1,0,100,150,200,300,0,0,0,0,0,0,12,0,0,0,1,0,日本編第3章
3003,1,0,100,150,200,300,0,0,0,0,0,0,30,0,0,0,1,0,未来編第1章
3004,1,0,100,150,200,300,0,0,0,0,0,0,96,0,0,0,1,0,未来編第2章
3005,1,0,100,150,200,300,0,0,0,0,0,0,192,0,0,0,1,0,未来編第3章
3006,1,0,100,150,200,300,0,0,0,0,0,0,224,0,0,0,1,0,宇宙編第1章
3007,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,宇宙編第2章
3008,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,宇宙編第3章
4000,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,進化素材ドロップEX
4001,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,進化素材ドロップEX
4002,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,進化素材ドロップEX
4003,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,進化素材ドロップEX
4004,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,進化素材ドロップEX
4005,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,弱り目に祟り目EX
4006,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,神判の日EX
4007,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,オーバーテクノロジーEX
4008,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,マタタビチャレンジEX
4009,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,マタタビチャレンジEX
4010,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,マタタビチャレンジEX
4011,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,マタタビチャレンジEX
4012,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,マタタビチャレンジEX
